region,population,sex,age,education,income,statusquo,vote,logincome,logpop,sex_M,region_M,region_N,region_S,region_SA,education_PS,education_S
SA,250000,M,57.0,S,75000.0,1.40361,Y,11.225243392518447,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,19.0,S,15000.0,-1.25795,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,22.0,S,35000.0,-0.44948,N,10.46310334047155,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,54.0,P,15000.0,-1.14049,N,9.615805480084347,12.429216196844383,False,False,False,False,True,False,False
SA,250000,F,67.0,S,7500.0,-0.11911,N,8.922658299524402,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,65.0,P,75000.0,-1.08055,N,11.225243392518447,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,33.0,P,15000.0,0.69205,U,9.615805480084347,12.429216196844383,True,False,False,False,True,False,False
SA,250000,F,46.0,S,15000.0,1.01625,Y,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,55.0,S,75000.0,-1.29617,N,11.225243392518447,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,20.0,S,35000.0,-1.25795,N,10.46310334047155,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,45.0,S,15000.0,0.57007,Y,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,29.0,S,15000.0,-1.18323,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,36.0,S,7500.0,-1.29617,N,8.922658299524402,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,64.0,P,35000.0,-1.29617,N,10.46310334047155,12.429216196844383,False,False,False,False,True,False,False
SA,250000,M,20.0,S,15000.0,-0.81078,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,67.0,P,7500.0,-0.99558,N,8.922658299524402,12.429216196844383,False,False,False,False,True,False,False
SA,250000,F,27.0,S,15000.0,-1.29617,N,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,59.0,P,7500.0,-1.29617,N,8.922658299524402,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,25.0,PS,35000.0,-1.18011,N,10.46310334047155,12.429216196844383,True,False,False,False,True,True,False
SA,250000,F,23.0,PS,35000.0,-1.29617,N,10.46310334047155,12.429216196844383,False,False,False,False,True,True,False
SA,250000,F,60.0,S,15000.0,-0.32866,U,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,48.0,S,75000.0,-1.14579,N,11.225243392518447,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,28.0,S,15000.0,-0.78735,Y,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,48.0,P,7500.0,-1.03937,U,8.922658299524402,12.429216196844383,False,False,False,False,True,False,False
SA,250000,M,45.0,S,15000.0,-1.14049,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,26.0,S,15000.0,-0.9353,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,37.0,P,35000.0,-1.18011,N,10.46310334047155,12.429216196844383,False,False,False,False,True,False,False
SA,250000,F,24.0,S,35000.0,0.13025,N,10.46310334047155,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,32.0,S,75000.0,0.27062,U,11.225243392518447,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,38.0,PS,35000.0,-1.14049,N,10.46310334047155,12.429216196844383,False,False,False,False,True,True,False
SA,250000,M,63.0,S,75000.0,-1.00723,U,11.225243392518447,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,38.0,PS,75000.0,-1.29617,A,11.225243392518447,12.429216196844383,True,False,False,False,True,True,False
SA,250000,M,36.0,PS,125000.0,-1.02263,N,11.736069016284437,12.429216196844383,True,False,False,False,True,True,False
SA,250000,F,39.0,S,75000.0,-0.92939,U,11.225243392518447,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,32.0,PS,75000.0,-1.29617,U,11.225243392518447,12.429216196844383,False,False,False,False,True,True,False
SA,250000,M,35.0,S,75000.0,-0.01265,U,11.225243392518447,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,37.0,PS,35000.0,-1.29617,N,10.46310334047155,12.429216196844383,False,False,False,False,True,True,False
SA,250000,M,42.0,P,15000.0,-1.23032,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,30.0,S,35000.0,-0.89647,U,10.46310334047155,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,20.0,S,35000.0,-1.00607,U,10.46310334047155,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,57.0,P,35000.0,1.32047,Y,10.46310334047155,12.429216196844383,False,False,False,False,True,False,False
SA,250000,M,47.0,P,35000.0,-1.21834,N,10.46310334047155,12.429216196844383,True,False,False,False,True,False,False
SA,250000,F,45.0,S,7500.0,-1.04094,N,8.922658299524402,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,20.0,S,35000.0,-1.29617,N,10.46310334047155,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,38.0,PS,15000.0,-0.95617,U,9.615805480084347,12.429216196844383,False,False,False,False,True,True,False
SA,250000,M,47.0,P,35000.0,-1.14049,N,10.46310334047155,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,22.0,S,35000.0,-1.21834,N,10.46310334047155,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,21.0,S,15000.0,-0.64023,U,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,36.0,P,35000.0,0.1869,U,10.46310334047155,12.429216196844383,False,False,False,False,True,False,False
SA,250000,M,24.0,P,35000.0,-1.29617,N,10.46310334047155,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,48.0,P,7500.0,0.51408,U,8.922658299524402,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,40.0,S,15000.0,-0.37943,U,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,19.0,S,15000.0,-0.68396,N,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,43.0,P,35000.0,-1.105,N,10.46310334047155,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,24.0,P,15000.0,-1.29617,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,False
SA,250000,F,58.0,P,15000.0,-0.16141,Y,9.615805480084347,12.429216196844383,False,False,False,False,True,False,False
SA,250000,F,40.0,P,7500.0,1.4612,U,8.922658299524402,12.429216196844383,False,False,False,False,True,False,False
SA,250000,F,30.0,S,75000.0,-0.61249,N,11.225243392518447,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,39.0,S,35000.0,0.95428,U,10.46310334047155,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,37.0,PS,75000.0,-0.49725,N,11.225243392518447,12.429216196844383,False,False,False,False,True,True,False
SA,250000,M,65.0,S,75000.0,0.61694,Y,11.225243392518447,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,26.0,S,75000.0,-0.90783,N,11.225243392518447,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,69.0,S,75000.0,1.5877,Y,11.225243392518447,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,39.0,P,15000.0,-0.00248,U,9.615805480084347,12.429216196844383,False,False,False,False,True,False,False
SA,250000,M,21.0,PS,75000.0,0.82279,Y,11.225243392518447,12.429216196844383,True,False,False,False,True,True,False
SA,250000,F,30.0,S,125000.0,0.86028,Y,11.736069016284437,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,62.0,S,125000.0,1.54808,Y,11.736069016284437,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,30.0,S,75000.0,0.4505,N,11.225243392518447,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,40.0,PS,35000.0,-1.07812,N,10.46310334047155,12.429216196844383,True,False,False,False,True,True,False
SA,250000,F,26.0,PS,125000.0,-1.21834,N,11.736069016284437,12.429216196844383,False,False,False,False,True,True,False
SA,250000,F,40.0,PS,125000.0,-0.97431,U,11.736069016284437,12.429216196844383,False,False,False,False,True,True,False
SA,250000,M,50.0,PS,35000.0,-0.89595,N,10.46310334047155,12.429216196844383,True,False,False,False,True,True,False
SA,250000,M,21.0,S,15000.0,-0.42948,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,39.0,S,15000.0,1.5877,Y,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,18.0,S,200000.0,-1.21834,N,12.206072645530174,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,51.0,S,125000.0,-0.77762,N,11.736069016284437,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,52.0,P,15000.0,-1.29617,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,False
SA,250000,F,57.0,P,15000.0,-1.07801,U,9.615805480084347,12.429216196844383,False,False,False,False,True,False,False
SA,250000,M,20.0,S,15000.0,-0.57538,Y,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,29.0,S,35000.0,-1.23667,N,10.46310334047155,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,29.0,S,15000.0,-0.4905,U,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,37.0,S,35000.0,0.56853,U,10.46310334047155,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,39.0,P,35000.0,-1.29617,N,10.46310334047155,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,18.0,S,75000.0,0.12997,Y,11.225243392518447,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,44.0,S,125000.0,0.59566,Y,11.736069016284437,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,18.0,S,125000.0,-1.04094,A,11.736069016284437,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,32.0,PS,35000.0,-1.2164,N,10.46310334047155,12.429216196844383,False,False,False,False,True,True,False
SA,250000,M,41.0,PS,75000.0,-1.21834,N,11.225243392518447,12.429216196844383,True,False,False,False,True,True,False
SA,250000,F,25.0,PS,35000.0,1.47725,Y,10.46310334047155,12.429216196844383,False,False,False,False,True,True,False
SA,250000,F,50.0,PS,35000.0,-1.21695,N,10.46310334047155,12.429216196844383,False,False,False,False,True,True,False
SA,250000,M,19.0,S,125000.0,-1.21923,U,11.736069016284437,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,43.0,PS,200000.0,-1.19755,N,12.206072645530174,12.429216196844383,True,False,False,False,True,True,False
SA,250000,M,37.0,PS,125000.0,-1.29617,N,11.736069016284437,12.429216196844383,True,False,False,False,True,True,False
SA,250000,F,30.0,PS,200000.0,-1.14799,N,12.206072645530174,12.429216196844383,False,False,False,False,True,True,False
SA,250000,F,25.0,PS,125000.0,0.12788,A,11.736069016284437,12.429216196844383,False,False,False,False,True,True,False
SA,250000,F,54.0,S,200000.0,-1.07456,N,12.206072645530174,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,36.0,PS,15000.0,-0.79562,N,9.615805480084347,12.429216196844383,True,False,False,False,True,True,False
SA,250000,F,45.0,PS,125000.0,-0.89052,N,11.736069016284437,12.429216196844383,False,False,False,False,True,True,False
SA,250000,M,33.0,PS,35000.0,0.49274,Y,10.46310334047155,12.429216196844383,True,False,False,False,True,True,False
SA,250000,M,36.0,S,125000.0,-1.01959,N,11.736069016284437,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,25.0,PS,200000.0,-0.70916,Y,12.206072645530174,12.429216196844383,False,False,False,False,True,True,False
SA,250000,M,19.0,S,75000.0,-0.2023,N,11.225243392518447,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,51.0,S,75000.0,0.79215,Y,11.225243392518447,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,59.0,S,7500.0,0.34139,U,8.922658299524402,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,44.0,P,15000.0,-0.98019,U,9.615805480084347,12.429216196844383,False,False,False,False,True,False,False
SA,250000,F,24.0,S,35000.0,1.35051,U,10.46310334047155,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,40.0,P,35000.0,0.80029,U,10.46310334047155,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,35.0,S,35000.0,0.56362,U,10.46310334047155,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,54.0,P,2500.0,-0.76673,U,7.824046010856292,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,19.0,P,15000.0,0.81038,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,False
SA,250000,F,59.0,P,15000.0,1.17809,Y,9.615805480084347,12.429216196844383,False,False,False,False,True,False,False
SA,250000,F,43.0,P,2500.0,0.19986,U,7.824046010856292,12.429216196844383,False,False,False,False,True,False,False
SA,250000,F,21.0,S,7500.0,-1.28924,N,8.922658299524402,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,45.0,P,15000.0,-0.25284,Y,9.615805480084347,12.429216196844383,True,False,False,False,True,False,False
SA,250000,F,18.0,S,15000.0,-1.11716,N,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,39.0,PS,35000.0,1.51307,Y,10.46310334047155,12.429216196844383,False,False,False,False,True,True,False
SA,250000,F,56.0,PS,35000.0,0.8355,Y,10.46310334047155,12.429216196844383,False,False,False,False,True,True,False
SA,250000,M,25.0,S,35000.0,-1.10496,N,10.46310334047155,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,20.0,P,7500.0,-1.14301,N,8.922658299524402,12.429216196844383,True,False,False,False,True,False,False
SA,250000,F,23.0,P,15000.0,0.4373,Y,9.615805480084347,12.429216196844383,False,False,False,False,True,False,False
SA,250000,F,48.0,P,7500.0,-1.20796,U,8.922658299524402,12.429216196844383,False,False,False,False,True,False,False
SA,250000,M,52.0,S,7500.0,-0.54071,Y,8.922658299524402,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,37.0,PS,35000.0,1.45597,Y,10.46310334047155,12.429216196844383,True,False,False,False,True,True,False
SA,250000,F,32.0,S,15000.0,0.28981,U,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,25.0,S,35000.0,-0.70525,N,10.46310334047155,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,51.0,P,15000.0,1.3991,Y,9.615805480084347,12.429216196844383,True,False,False,False,True,False,False
SA,250000,F,41.0,P,15000.0,-0.88148,U,9.615805480084347,12.429216196844383,False,False,False,False,True,False,False
SA,250000,M,39.0,P,35000.0,1.09571,U,10.46310334047155,12.429216196844383,True,False,False,False,True,False,False
SA,250000,F,45.0,S,7500.0,-1.07386,U,8.922658299524402,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,20.0,S,15000.0,-0.40275,N,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,21.0,S,15000.0,-1.15838,U,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,70.0,P,15000.0,1.48678,Y,9.615805480084347,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,36.0,S,15000.0,0.20902,A,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,42.0,P,15000.0,0.03978,U,9.615805480084347,12.429216196844383,False,False,False,False,True,False,False
SA,250000,F,43.0,S,15000.0,-1.21834,N,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,20.0,S,15000.0,-0.58372,N,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,34.0,S,35000.0,-0.65956,N,10.46310334047155,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,60.0,P,2500.0,0.81317,Y,7.824046010856292,12.429216196844383,True,False,False,False,True,False,False
SA,250000,M,36.0,S,35000.0,-1.2727,U,10.46310334047155,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,21.0,S,15000.0,-0.31678,Y,9.615805480084347,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,20.0,S,15000.0,-1.21974,N,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,36.0,S,15000.0,-0.78437,U,9.615805480084347,12.429216196844383,False,False,False,False,True,False,True
SA,250000,F,62.0,P,35000.0,0.19019,Y,10.46310334047155,12.429216196844383,False,False,False,False,True,False,False
SA,250000,F,20.0,S,35000.0,-1.25795,N,10.46310334047155,12.429216196844383,False,False,False,False,True,False,True
SA,250000,M,38.0,S,200000.0,-0.7933,N,12.206072645530174,12.429216196844383,True,False,False,False,True,False,True
SA,250000,M,20.0,PS,75000.0,-1.11878,N,11.225243392518447,12.429216196844383,True,False,False,False,True,True,False
SA,250000,M,35.0,PS,200000.0,1.2692,Y,12.206072645530174,12.429216196844383,True,False,False,False,True,True,False
SA,250000,M,18.0,S,200000.0,0.53171,N,12.206072645530174,12.429216196844383,True,False,False,False,True,False,True
SA,250000,F,29.0,S,75000.0,-0.16923,U,11.225243392518447,12.429216196844383,False,False,False,False,True,False,True
